Algoritmo,Params,Accuracy,Precision_macro,Recall_macro,F1_macro
decision_tree,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.5602153413501814,0.6186095192518658,0.5602194020759681,0.521009400594545
decision_tree,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.5601471517831851,0.6189777743917826,0.5601513055211933,0.5208038143027461
decision_tree,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.5600789389591742,0.6186863669611876,0.5600830694242981,0.5207810824004481
decision_tree,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.5600789389591742,0.6186594882888576,0.5600829996532378,0.520728900694486
decision_tree,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.560010749392178,0.6185074154132918,0.5600148333274029,0.520679748444701
decision_tree,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.5600789389591742,0.6189513056800866,0.5600830694242981,0.5206397153076927
decision_tree,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.5599425598251816,0.6182808435463204,0.5599466670015678,0.5205638007377227
decision_tree,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 10}",0.5598743702581854,0.6185274329526643,0.5598785006757327,0.5203951591065705
decision_tree,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 2}",0.5598061574341745,0.6182699512208575,0.5598101948077773,0.5202826282655668
decision_tree,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 2}",0.5490989069668248,0.6077164215155936,0.549101313858835,0.506729719767636
decision_tree,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.5489625045758176,0.6072716787844683,0.5489649812071649,0.5066128853444034
decision_tree,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.5489625045758176,0.607120485216315,0.5489649812071649,0.5065985664586521
decision_tree,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.5488261486988397,0.6072685051707106,0.5488287183265551,0.5062624671573983
decision_tree,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.5487579591318436,0.6072803969713856,0.5487605520007202,0.5062110763407363
decision_tree,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.5488261486988397,0.6075543658029324,0.5488286485554948,0.5062024039671553
decision_tree,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.5487579591318436,0.6071292034032322,0.54876055200072,0.5061967574549848
decision_tree,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.5487579358748289,0.6072312767759673,0.54876055200072,0.5061356624510127
decision_tree,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 10}",0.5487579591318436,0.6074127631128318,0.5487604822296598,0.5060816218599549
decision_tree,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.5225036734454662,0.6187325745230389,0.5225005389814402,0.4699345173443731
decision_tree,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.5225036734454662,0.6187325745230389,0.5225005389814402,0.4699345173443731
decision_tree,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.5225036734454662,0.6187325745230389,0.5225005389814402,0.4699345173443731
decision_tree,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.5225036734454662,0.6187325745230389,0.5225005389814402,0.4699345173443731
decision_tree,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.5225036734454662,0.6187325745230389,0.5225005389814402,0.4699345173443731
decision_tree,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 2}",0.5225036734454662,0.6187325745230389,0.5225005389814402,0.4699345173443731
decision_tree,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.5225036734454662,0.6187325745230389,0.5225005389814402,0.4699345173443731
decision_tree,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.5225036734454662,0.6187325745230389,0.5225005389814402,0.4699345173443731
decision_tree,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 10}",0.5225036734454662,0.6187325745230389,0.5225005389814402,0.4699345173443731
decision_tree,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.5118648683722741,0.610164743628747,0.5118590568766705,0.45884063103980716
decision_tree,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.5118648683722741,0.610164743628747,0.5118590568766705,0.45884063103980716
decision_tree,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 10}",0.5118648683722741,0.610164743628747,0.5118590568766705,0.45884063103980716
decision_tree,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 2}",0.5118648683722741,0.610164743628747,0.5118590568766705,0.45884063103980716
decision_tree,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.5118648683722741,0.610164743628747,0.5118590568766705,0.45884063103980716
decision_tree,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.5118648683722741,0.610164743628747,0.5118590568766705,0.45884063103980716
decision_tree,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.5118648683722741,0.610164743628747,0.5118590568766705,0.45884063103980716
decision_tree,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.5118648683722741,0.610164743628747,0.5118590568766705,0.45884063103980716
decision_tree,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.5118648683722741,0.610164743628747,0.5118590568766705,0.45884063103980716
