Algoritmo,Params,Accuracy,Precision_macro,Recall_macro,F1_macro
logistic_regression,"{'C': 10, 'class_weight': None, 'max_iter': 500, 'penalty': 'l2', 'solver': 'lbfgs'}",0.8601866432490141,0.8690689700867267,0.8601862365598286,0.8612032661930673
logistic_regression,"{'C': 10, 'class_weight': None, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'lbfgs'}",0.8601866432490141,0.8690689700867267,0.8601862365598286,0.8612032661930673
logistic_regression,"{'C': 10, 'class_weight': 'balanced', 'max_iter': 500, 'penalty': 'l2', 'solver': 'lbfgs'}",0.859589984537797,0.8684993422821659,0.8595895065633361,0.8606003399084621
logistic_regression,"{'C': 10, 'class_weight': 'balanced', 'max_iter': 1000, 'penalty': 'l2', 'solver': 'lbfgs'}",0.859589984537797,0.8684993422821659,0.8595895065633361,0.8606003399084621
logistic_regression,"{'C': 1, 'class_weight': None, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'lbfgs'}",0.812388956668084,0.8246515463666979,0.8123862313281645,0.8136495708162199
logistic_regression,"{'C': 1, 'class_weight': None, 'max_iter': 500, 'penalty': 'l2', 'solver': 'lbfgs'}",0.812388956668084,0.8246515463666979,0.8123862313281645,0.8136495708162199
logistic_regression,"{'C': 1, 'class_weight': 'balanced', 'max_iter': 1000, 'penalty': 'l2', 'solver': 'lbfgs'}",0.812388956668084,0.8246472318611879,0.8123863380968167,0.813644704563964
logistic_regression,"{'C': 1, 'class_weight': 'balanced', 'max_iter': 500, 'penalty': 'l2', 'solver': 'lbfgs'}",0.812388956668084,0.8246472318611879,0.8123863380968167,0.813644704563964
logistic_regression,"{'C': 0.1, 'class_weight': None, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'lbfgs'}",0.7516417996551452,0.7686726949361505,0.7516383382740528,0.7528461633391216
logistic_regression,"{'C': 0.1, 'class_weight': None, 'max_iter': 500, 'penalty': 'l2', 'solver': 'lbfgs'}",0.7516417996551452,0.7686726949361505,0.7516383382740528,0.7528461633391216
logistic_regression,"{'C': 0.1, 'class_weight': 'balanced', 'max_iter': 1000, 'penalty': 'l2', 'solver': 'lbfgs'}",0.7515821337840234,0.7685938990444773,0.7515786545975383,0.7527857788007399
logistic_regression,"{'C': 0.1, 'class_weight': 'balanced', 'max_iter': 500, 'penalty': 'l2', 'solver': 'lbfgs'}",0.7515821337840234,0.7685938990444773,0.7515786545975383,0.7527857788007399
